时间步,模式,总步数,完成任务数,生成任务数,完成率,从生成到分配等待时间,从分配到实际装载上机等待时间,从上机到送达平均时间,从生成到完成总时间平均,从生成到完成总时间最大,超时率,平均时延,优先级1平均时延,优先级2平均时延,优先级3平均时延,总能量消耗
149792,train,947,60,60,1.0,38.43333333333333,57.38333333333333,89.65,185.46666666666667,445.0,0.21666666666666667,18.283333333333335,18.27777777777778,14.5,21.125,87629.6848956004
150739,train,931,60,60,1.0,67.43333333333334,62.18333333333333,102.63333333333334,232.25,756.0,0.3666666666666667,30.183333333333334,18.764705882352942,59.73684210526316,14.875,94163.4381171112
151670,train,956,60,60,1.0,65.5,61.05,104.6,231.15,833.0,0.30000000000000004,43.63333333333333,45.46153846153846,39.13636363636363,46.64,99987.48641563646
152626,train,947,60,60,1.0,82.71666666666667,73.68333333333334,97.3,253.7,777.0,0.41666666666666663,50.8,91.53846153846153,47.142857142857146,33.38461538461539,99423.11702732158
153573,train,956,60,60,1.0,110.55,59.78333333333333,107.05,277.3833333333333,935.0,0.5333333333333333,58.8,44.5,31.153846153846153,111.44444444444444,104016.65238297048
154529,train,994,60,60,1.0,92.35,55.833333333333336,98.21666666666667,246.4,860.0,0.31666666666666665,47.8,87.19047619047619,23.0,33.0,97476.39683836323
155523,train,972,60,60,1.0,98.83333333333333,58.45,100.18333333333334,257.46666666666664,884.0,0.4,47.46666666666667,65.125,47.75,20.625,97846.30057827095
156495,train,950,60,60,1.0,95.88333333333334,57.1,88.36666666666666,241.35,810.0,0.3666666666666667,38.2,11.117647058823529,39.61904761904762,57.77272727272727,93296.02514963779
157445,train,969,60,60,1.0,97.48333333333333,77.0,95.98333333333333,270.46666666666664,948.0,0.5166666666666666,57.81666666666667,66.16666666666667,24.72,97.6470588235294,102387.38128589207
158414,test,999,60,60,1.0,72.06666666666666,55.916666666666664,103.95,231.93333333333334,999.0,0.30000000000000004,38.61666666666667,9.5,45.1764705882353,51.74074074074074,94745.60209649254
158414,train,917,60,60,1.0,75.31666666666666,59.233333333333334,108.38333333333334,242.93333333333334,841.0,0.3833333333333333,42.21666666666667,55.0,39.833333333333336,32.611111111111114,97377.04480771328
159331,train,988,60,60,1.0,81.41666666666667,51.75,102.23333333333333,235.4,814.0,0.35,37.483333333333334,49.0,47.21739130434783,20.73913043478261,95085.83122057574
160319,train,930,60,60,1.0,67.48333333333333,59.93333333333333,92.4,219.81666666666666,781.0,0.30000000000000004,37.46666666666667,24.3,24.565217391304348,70.41176470588235,96048.55178322598
161249,train,938,60,60,1.0,60.583333333333336,57.11666666666667,118.73333333333333,236.43333333333334,714.0,0.35,41.5,49.78947368421053,35.77777777777778,39.130434782608695,99139.44197829635
162187,train,926,60,60,1.0,104.61666666666666,50.4,114.53333333333333,269.55,799.0,0.5,50.333333333333336,91.2,23.956521739130434,37.94117647058823,96026.67711164289
163113,train,927,60,60,1.0,54.083333333333336,53.85,96.71666666666667,204.65,576.0,0.2833333333333333,24.166666666666668,7.538461538461538,29.555555555555557,27.7,91654.48815043093
164040,train,828,60,60,1.0,57.46666666666667,59.166666666666664,84.8,201.43333333333334,761.0,0.21666666666666667,27.0,17.952380952380953,9.318181818181818,61.05882352941177,89377.86826747365
164868,train,927,60,60,1.0,41.28333333333333,55.733333333333334,99.81666666666666,196.83333333333334,482.0,0.23333333333333328,17.033333333333335,11.217391304347826,22.125,17.923076923076923,91103.5275189901
165795,train,833,60,60,1.0,52.96666666666667,47.35,92.7,193.01666666666668,747.0,0.19999999999999996,28.35,43.69230769230769,18.033333333333335,34.8235294117647,88371.05169276005
166628,train,934,60,60,1.0,61.583333333333336,59.75,106.5,227.83333333333334,703.0,0.30000000000000004,31.45,21.285714285714285,7.615384615384615,95.53846153846153,94855.59281827691
167562,train,934,60,60,1.0,84.2,63.916666666666664,101.56666666666666,249.68333333333334,877.0,0.3666666666666667,44.75,30.153846153846153,47.193548387096776,51.875,96737.04881440567
168496,test,890,60,60,1.0,54.483333333333334,66.93333333333334,90.6,212.01666666666668,890.0,0.25,28.683333333333334,34.15,47.476190476190474,2.1578947368421053,90455.58526077529
168496,train,909,60,60,1.0,14.566666666666666,51.46666666666667,88.43333333333334,154.46666666666667,296.0,0.1166666666666667,5.55,2.4,8.73913043478261,4.9411764705882355,89001.50319967263
169405,train,2000,59,60,0.9833333333333333,70.01694915254237,61.220338983050844,92.64406779661017,223.88135593220338,948.0,0.288135593220339,31.966101694915253,37.69230769230769,13.045454545454545,46.208333333333336,103303.38704184587
171405,train,810,60,60,1.0,28.75,51.65,78.63333333333334,159.03333333333333,326.0,0.06666666666666665,2.7666666666666666,7.45,0.0,1.1333333333333333,85557.21649198334
172215,train,972,60,60,1.0,83.98333333333333,66.28333333333333,99.13333333333334,249.4,788.0,0.43333333333333335,46.88333333333333,9.3125,70.58620689655173,41.13333333333333,102996.79183122328
173187,train,965,60,60,1.0,71.25,62.266666666666666,97.66666666666667,231.18333333333334,695.0,0.31666666666666665,32.083333333333336,54.23076923076923,28.954545454545453,23.32,98188.15647998704
174152,train,932,60,60,1.0,90.26666666666667,70.7,89.73333333333333,250.7,863.0,0.4,50.2,42.72222222222222,75.0,27.263157894736842,98450.77804046683
175084,train,948,60,60,1.0,79.93333333333334,61.166666666666664,93.46666666666667,234.56666666666666,796.0,0.3666666666666667,39.983333333333334,41.8,23.52173913043478,60.11764705882353,97209.37317723298
176032,train,992,60,60,1.0,51.13333333333333,58.45,95.43333333333334,205.01666666666668,589.0,0.23333333333333328,17.233333333333334,33.11764705882353,12.2,9.222222222222221,93938.83848795206
177024,train,2000,59,60,0.9833333333333333,103.89830508474576,79.27118644067797,100.71186440677967,283.8813559322034,801.0,0.5593220338983051,66.1864406779661,27.88235294117647,92.19047619047619,71.19047619047619,106554.77097801681
179024,test,898,60,60,1.0,72.28333333333333,51.916666666666664,90.68333333333334,214.88333333333333,869.0,0.19999999999999996,31.8,0.0,36.869565217391305,50.476190476190474,94242.2128242989
179024,train,888,60,60,1.0,85.18333333333334,59.516666666666666,90.31666666666666,235.01666666666668,703.0,0.30000000000000004,36.3,50.833333333333336,52.40909090909091,5.5,93532.94587313154
179912,train,1018,60,60,1.0,103.2,66.2,101.73333333333333,271.1333333333333,1018.0,0.4666666666666667,61.416666666666664,89.0,59.714285714285715,39.476190476190474,103078.47188083215
180930,train,2000,59,60,0.9833333333333333,33.47457627118644,60.54237288135593,90.11864406779661,184.135593220339,453.0,0.18644067796610164,14.847457627118644,15.882352941176471,16.708333333333332,11.38888888888889,92466.74921686997
182930,train,856,60,60,1.0,69.26666666666667,60.4,95.43333333333334,225.1,843.0,0.2833333333333333,33.6,101.78571428571429,16.82608695652174,8.869565217391305,92907.49303538632
183786,train,948,60,60,1.0,36.85,60.333333333333336,103.03333333333333,200.21666666666667,501.0,0.21666666666666667,25.016666666666666,0.0,38.81818181818182,29.40909090909091,90681.25017658458
184734,train,941,60,60,1.0,70.35,53.733333333333334,99.21666666666667,223.3,811.0,0.2666666666666667,32.25,4.866666666666666,4.5,76.65217391304348,97287.75101201567
185675,train,948,60,60,1.0,90.88333333333334,58.56666666666667,117.8,267.25,926.0,0.5166666666666666,54.083333333333336,52.63636363636363,74.68181818181819,27.75,102438.51006463454
186623,train,979,60,60,1.0,32.916666666666664,55.5,92.18333333333334,180.6,425.0,0.1166666666666667,11.3,13.866666666666667,19.727272727272727,1.565217391304348,89930.85903934427
187602,train,984,60,60,1.0,24.7,64.7,89.71666666666667,179.11666666666667,353.0,0.25,9.166666666666666,8.210526315789474,11.142857142857142,8.814814814814815,89866.87300794618
188586,train,870,60,60,1.0,66.95,56.13333333333333,85.56666666666666,208.65,870.0,0.21666666666666667,32.516666666666666,83.08333333333333,5.478260869565218,33.12,92522.1854148424
189456,test,959,60,60,1.0,82.96666666666667,62.833333333333336,96.43333333333334,242.23333333333332,879.0,0.3666666666666667,48.81666666666667,18.076923076923077,41.6,68.96296296296296,101548.11563020595
189456,train,966,60,60,1.0,54.95,65.85,111.16666666666667,231.96666666666667,577.0,0.33333333333333337,37.833333333333336,57.1764705882353,51.75,11.434782608695652,98706.82723647903
190422,train,979,60,60,1.0,71.83333333333333,66.7,91.95,230.48333333333332,706.0,0.30000000000000004,36.63333333333333,42.55555555555556,34.578947368421055,33.69565217391305,102202.2869109398
191401,train,1013,60,60,1.0,76.83333333333333,58.75,96.03333333333333,231.61666666666667,887.0,0.2833333333333333,38.083333333333336,18.53846153846154,74.91666666666667,10.695652173913043,98921.19109044074
192414,train,855,60,60,1.0,66.45,52.75,83.23333333333333,202.43333333333334,576.0,0.23333333333333328,31.883333333333333,47.421052631578945,24.76,24.5625,83542.04479164632
193269,train,962,60,60,1.0,81.15,59.9,107.35,248.4,946.0,0.3833333333333333,50.1,35.81818181818182,45.666666666666664,60.64,99911.54643410398
194231,train,980,60,60,1.0,84.43333333333334,62.81666666666667,99.33333333333333,246.58333333333334,954.0,0.33333333333333337,44.3,52.94117647058823,54.78947368421053,29.875,98762.91136505836
195211,train,2000,58,60,0.9666666666666667,87.32758620689656,63.56896551724138,103.70689655172414,254.60344827586206,895.0,0.3620689655172413,46.275862068965516,0.23529411764705882,60.63157894736842,69.45454545454545,106422.76996448282
197211,train,927,60,60,1.0,72.06666666666666,62.266666666666666,106.63333333333334,240.96666666666667,693.0,0.3833333333333333,45.2,25.17391304347826,53.59090909090909,63.6,99671.09170039064
198138,train,912,60,60,1.0,37.0,56.083333333333336,80.16666666666667,173.25,544.0,0.15000000000000002,14.35,3.4,17.37037037037037,18.944444444444443,85326.50749755075
199050,train,2000,59,60,0.9833333333333333,154.6271186440678,60.32203389830509,110.66101694915254,325.6101694915254,913.0,0.6610169491525424,98.16949152542372,90.04545454545455,110.66666666666667,92.9375,112703.43060897729
201050,test,925,60,60,1.0,67.41666666666667,57.31666666666667,92.43333333333334,217.16666666666666,674.0,0.2666666666666667,33.36666666666667,17.095238095238095,26.27777777777778,55.714285714285715,93490.0950658359
