时间步,模式,总步数,完成任务数,生成任务数,完成率,从生成到分配等待时间,从分配到实际装载上机等待时间,从上机到送达平均时间,从生成到完成总时间平均,从生成到完成总时间最大,超时率,平均时延,优先级1平均时延,优先级2平均时延,优先级3平均时延,总能量消耗
148848,train,959,60,60,1.0,102.6,63.61666666666667,97.95,264.1666666666667,805.0,0.3833333333333333,50.733333333333334,26.8125,52.1,65.54166666666667,97653.72795104
149807,train,840,60,60,1.0,50.93333333333333,57.983333333333334,85.43333333333334,194.35,508.0,0.25,24.133333333333333,21.681818181818183,13.8125,34.09090909090909,90530.80253915046
150647,train,881,60,60,1.0,63.166666666666664,59.46666666666667,95.33333333333333,217.96666666666667,865.0,0.23333333333333328,30.366666666666667,7.0,81.55555555555556,9.5,90508.37738483297
151528,train,954,60,60,1.0,63.53333333333333,56.166666666666664,103.18333333333334,222.88333333333333,718.0,0.31666666666666665,36.333333333333336,44.76923076923077,24.26086956521739,43.333333333333336,92660.6175915182
152482,train,941,60,60,1.0,87.35,72.5,99.9,259.75,862.0,0.4,50.53333333333333,38.06666666666667,21.31578947368421,79.07692307692308,99933.49792034265
153423,train,980,60,60,1.0,77.15,58.016666666666666,95.1,230.26666666666668,887.0,0.2666666666666667,39.733333333333334,35.875,18.695652173913043,65.71428571428571,97542.84041838613
154403,train,973,60,60,1.0,82.4,59.3,102.83333333333333,244.53333333333333,911.0,0.31666666666666665,47.833333333333336,92.45,23.65,27.4,98472.19742082611
155376,train,933,60,60,1.0,94.81666666666666,57.36666666666667,96.25,248.43333333333334,653.0,0.4,45.7,33.16,61.21052631578947,46.875,96621.87285961506
156309,train,962,60,60,1.0,94.21666666666667,60.06666666666667,96.95,251.23333333333332,854.0,0.4,50.016666666666666,70.47058823529412,31.238095238095237,52.13636363636363,101660.61007581146
157271,train,993,60,60,1.0,103.91666666666667,70.6,106.08333333333333,280.6,993.0,0.41666666666666663,73.58333333333333,107.94444444444444,94.31818181818181,19.85,102027.46318929114
158264,test,2000,59,60,0.9833333333333333,53.067796610169495,60.67796610169491,89.10169491525424,202.84745762711864,815.0,0.2542372881355932,30.423728813559322,41.333333333333336,14.666666666666666,32.93103448275862,92800.343450765
158264,train,986,60,60,1.0,68.76666666666667,70.1,88.53333333333333,227.4,851.0,0.2833333333333333,41.95,79.625,30.444444444444443,24.764705882352942,97679.79547618599
159250,train,2000,58,60,0.9666666666666667,84.05172413793103,53.775862068965516,104.08620689655173,241.91379310344828,758.0,0.3448275862068966,41.275862068965516,65.2,21.555555555555557,45.13333333333333,100595.1378997886
161250,train,912,60,60,1.0,87.11666666666666,55.733333333333334,94.68333333333334,237.53333333333333,747.0,0.4,36.46666666666667,28.11764705882353,30.52173913043478,50.4,96574.06510853597
162162,train,853,60,60,1.0,58.3,67.96666666666667,86.01666666666667,212.28333333333333,604.0,0.21666666666666667,24.033333333333335,32.61538461538461,15.375,19.333333333333332,90093.15709330422
163015,train,2000,59,60,0.9833333333333333,98.45762711864407,60.67796610169491,102.62711864406779,261.76271186440675,578.0,0.4067796610169492,45.94915254237288,26.181818181818183,47.45,69.76470588235294,103694.15885950378
